date,league,season,referee,odds_over25,odds_under25,squad,opponent,venue,goals_for,goals_against,ht_goals_for,ht_goals_against,shots,shots_on_target,corners,fouls,yellow_cards,red_cards,opp_shots,opp_shots_on_target,opp_corners,opp_fouls,odds_win,odds_draw,odds_loss,result,shot_accuracy,shot_conversion,opp_shot_accuracy,shot_dominance,corner_dominance,discipline_index,foul_rate,second_half_goals,clean_sheet,implied_win_prob,implied_draw_prob,implied_loss_prob,over25_implied,match_points,rolling_form_5,rolling_goals_5,rolling_conceded_5
2021-05-16,SPA-La Liga,2020-2021,,2.04,1.79,Sociedad,Valladolid,Home,4,1,4,0,13,8,2,16,2,0,19,5,4,11,1.66,3.74,5.68,W,0.6153846153846154,0.3076923076923077,0.2631578947368421,0.40625,0.3333333333333333,20,16,0,0,0.5760024294747346,0.2556588323337056,0.16833873819155973,0.46736292428198434,3,1.8,1.6,0.8
2021-05-22,SPA-La Liga,2020-2021,,1.6,2.35,Sociedad,Osasuna,Away,1,0,0,0,11,1,3,7,0,0,7,1,3,15,1.62,4.4,4.97,W,0.09090909090909091,0.09090909090909091,0.14285714285714285,0.6111111111111112,0.5,0,7,1,1,0.5902708422183472,0.21732699190766422,0.19240216587398845,0.5949367088607596,3,1.8,1.6,0.8
2020-09-13,SPA-La Liga,2020-2021,,1.81,2.0,Valencia,Levante,Home,4,2,2,2,14,8,3,9,1,0,19,8,4,14,2.1,3.46,3.53,W,0.5714285714285714,0.2857142857142857,0.42105263157894735,0.42424242424242425,0.42857142857142855,10,9,2,0,0.4541661708710137,0.2756499881009043,0.27018384102808185,0.5249343832020998,3,3.0,4.0,2.0
2020-09-19,SPA-La Liga,2020-2021,,2.02,1.8,Valencia,Celta,Away,1,2,0,1,9,3,6,13,1,0,23,6,6,12,3.17,3.5,2.24,L,0.3333333333333333,0.1111111111111111,0.2608695652173913,0.28125,0.5,10,13,1,0,0.3011238371780395,0.2727321611012529,0.42614400172070765,0.4712041884816754,0,1.5,2.5,2.0
2020-09-26,SPA-La Liga,2020-2021,,2.04,1.77,Valencia,Huesca,Home,1,1,1,0,5,2,4,14,0,0,17,4,4,20,2.05,3.36,3.79,D,0.4,0.2,0.23529411764705882,0.22727272727272727,0.5,0,14,0,0,0.46489655701137933,0.283642244605157,0.2514611983834637,0.4645669291338583,1,1.3333333333333333,2.0,1.6666666666666667
2020-09-29,SPA-La Liga,2020-2021,,1.8,2.03,Valencia,Sociedad,Away,1,0,0,0,9,5,3,15,5,0,11,3,9,16,5.86,4.29,1.56,W,0.5555555555555556,0.1111111111111111,0.2727272727272727,0.45,0.25,50,15,1,1,0.16333523700742433,0.22311060346468686,0.6135541595278888,0.5300261096605744,3,1.75,1.75,1.25
2020-10-03,SPA-La Liga,2020-2021,,2.04,1.77,Valencia,Betis,Home,0,2,0,1,5,2,4,11,2,0,17,8,7,14,2.75,3.26,2.64,L,0.4,0.0,0.47058823529411764,0.22727272727272727,0.36363636363636365,20,11,0,0,0.34659342606538496,0.2923717551165057,0.36103481881810934,0.4645669291338583,0,1.4,1.4,1.4
2020-10-18,SPA-La Liga,2020-2021,,1.72,2.11,Valencia,Villarreal,Away,1,2,1,1,11,3,7,8,1,0,16,6,3,13,5.04,4.03,1.65,L,0.2727272727272727,0.09090909090909091,0.375,0.4074074074074074,0.7,10,8,0,0,0.18849552254037366,0.23573633588175763,0.5757681415778687,0.5509138381201044,0,0.8,0.8,1.4
2020-10-23,SPA-La Liga,2020-2021,,2.27,1.64,Valencia,Elche,Away,1,2,0,2,14,4,7,8,2,0,3,2,0,15,2.4,3.18,3.17,L,0.2857142857142857,0.07142857142857142,0.6666666666666666,0.8235294117647058,1.0,20,8,1,0,0.3981185279969669,0.3004668135826165,0.30141465842041654,0.4194373401534527,0,0.8,0.8,1.4
2020-11-01,SPA-La Liga,2020-2021,,2.81,1.43,Valencia,Getafe,Home,2,2,1,0,11,5,0,18,8,1,16,5,3,25,3.26,2.95,2.48,D,0.45454545454545453,0.18181818181818182,0.3125,0.4074074074074074,0.0,105,18,1,0,0.2924317885665406,0.3231619087209906,0.38440630271246873,0.33726415094339623,1,0.8,1.0,1.6
2020-11-08,SPA-La Liga,2020-2021,,1.57,2.4,Valencia,Real Madrid,Home,4,1,2,1,7,4,1,13,3,0,16,6,8,14,6.2,4.71,1.48,W,0.5714285714285714,0.5714285714285714,0.375,0.30434782608695654,0.1111111111111111,30,13,2,0,0.15371520304837172,0.2023427301273683,0.6439420668242599,0.6045340050377834,3,0.8,1.6,1.8
2020-11-22,SPA-La Liga,2020-2021,,2.32,1.59,Valencia,Alaves,Away,2,2,0,2,13,5,5,16,1,0,13,3,4,21,2.8,3.14,2.67,D,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.5,0.5555555555555556,10,16,2,0,0.3400887561963021,0.30326385902854963,0.3566473847751483,0.4066496163682865,1,1.0,2.0,1.8
2020-11-28,SPA-La Liga,2020-2021,,2.1,1.73,Valencia,Ath Madrid,Home,0,1,0,0,5,2,2,12,2,0,14,6,7,15,4.86,3.74,1.74,L,0.4,0.0,0.42857142857142855,0.2631578947368421,0.2222222222222222,20,12,0,0,0.19636455806206324,0.2551689176956223,0.5484665242423146,0.4516971279373368,0,1.0,1.8,1.6
2020-12-07,SPA-La Liga,2020-2021,,2.26,1.63,Valencia,Eibar,Away,0,0,0,0,6,4,0,10,2,0,19,3,8,15,3.0,3.16,2.49,D,0.6666666666666666,0.0,0.15789473684210525,0.24,0.0,20,10,0,1,0.31703897108596846,0.30098636495503334,0.38197466395899815,0.41902313624678666,1,1.2,1.6,1.2
2020-12-12,SPA-La Liga,2020-2021,,2.36,1.59,Valencia,Ath Bilbao,Home,2,2,1,0,11,2,0,19,2,0,13,5,10,16,3.21,3.13,2.39,D,0.18181818181818182,0.18181818181818182,0.38461538461538464,0.4583333333333333,0.0,20,19,1,0,0.2968543525966373,0.304441684292398,0.39870396311096473,0.4025316455696203,1,1.2,1.6,1.2
2020-12-19,SPA-La Liga,2020-2021,,1.38,2.98,Valencia,Barcelona,Away,2,2,1,1,12,4,3,14,2,0,25,9,8,10,8.76,5.86,1.31,D,0.3333333333333333,0.16666666666666666,0.36,0.32432432432432434,0.2727272727272727,20,14,1,0,0.10890987972045434,0.16280726046948463,0.728282859810061,0.6834862385321101,1,0.8,1.2,1.4
2020-12-22,SPA-La Liga,2020-2021,,2.12,1.73,Valencia,Sevilla,Home,0,1,0,0,10,4,3,11,3,0,19,3,5,17,3.73,3.37,2.08,L,0.4,0.0,0.15789473684210525,0.3448275862068966,0.375,30,11,0,0,0.25640406612017663,0.2837944114623913,0.4598015224174321,0.4493506493506493,0,0.6,0.8,1.2
2020-12-30,SPA-La Liga,2020-2021,,2.13,1.71,Valencia,Granada,Away,1,2,1,1,16,6,6,15,4,2,24,5,6,16,3.32,3.33,2.23,L,0.375,0.0625,0.20833333333333334,0.4,0.5,90,15,0,0,0.28687932439897856,0.28601782492630895,0.4271028506747125,0.44531250000000006,0,0.6,1.0,1.4
2021-01-04,SPA-La Liga,2020-2021,,2.26,1.64,Valencia,Cadiz,Home,1,1,0,0,11,4,9,11,2,0,9,2,7,17,2.02,3.43,3.81,D,0.36363636363636365,0.09090909090909091,0.2222222222222222,0.55,0.5625,20,11,1,0,0.4718973318263395,0.27791038200851476,0.2501922861651458,0.4205128205128206,1,0.6,1.2,1.6
2021-01-10,SPA-La Liga,2020-2021,,2.19,1.68,Valencia,Valladolid,Away,1,0,0,0,17,6,4,14,3,0,11,4,0,14,3.08,3.21,2.44,W,0.35294117647058826,0.058823529411764705,0.36363636363636365,0.6071428571428571,1.0,30,14,1,1,0.31038582252797764,0.29781568018260784,0.39179849728941446,0.43410852713178294,3,1.0,1.0,1.2
2021-01-21,SPA-La Liga,2020-2021,,2.15,1.71,Valencia,Osasuna,Home,1,1,0,1,10,3,9,8,1,0,14,5,4,17,2.06,3.42,3.67,D,0.3,0.1,0.35714285714285715,0.4166666666666667,0.6923076923076923,10,8,1,0,0.4621825841041654,0.27839067931420486,0.2594267365816296,0.4430051813471503,1,1.0,0.8,1.0
2021-01-24,SPA-La Liga,2020-2021,,1.94,1.86,Valencia,Ath Madrid,Away,1,3,1,1,8,4,7,14,0,0,14,5,7,11,8.0,4.61,1.42,L,0.5,0.125,0.35714285714285715,0.36363636363636365,0.5,0,14,0,0,0.11948629399374294,0.20735148632319814,0.6731622196830589,0.4894736842105264,0,1.0,1.0,1.4
2021-01-30,SPA-La Liga,2020-2021,,2.03,1.79,Valencia,Elche,Home,1,0,1,0,14,4,4,18,1,0,10,1,10,15,1.66,3.73,5.73,W,0.2857142857142857,0.07142857142857142,0.1,0.5833333333333334,0.2857142857142857,10,18,0,1,0.5764540881690557,0.2565452510350221,0.1670006607959219,0.46858638743455505,3,1.6,1.0,1.0
2021-02-07,SPA-La Liga,2020-2021,,2.2,1.67,Valencia,Ath Bilbao,Away,1,1,0,1,15,2,6,8,1,0,11,2,6,10,3.42,3.27,2.23,D,0.13333333333333333,0.06666666666666667,0.18181818181818182,0.5769230769230769,0.5,10,8,1,0,0.2793683266863586,0.29218338754353096,0.4284482857701105,0.43152454780361754,1,1.6,1.0,1.0
2021-02-14,SPA-La Liga,2020-2021,,1.63,2.28,Valencia,Real Madrid,Away,0,2,0,2,4,1,1,12,3,0,16,7,6,13,7.28,4.69,1.43,L,0.25,0.0,0.4375,0.2,0.14285714285714285,30,12,0,0,0.13083614415054143,0.20308894017397477,0.6660749156754838,0.5831202046035805,0,1.0,0.8,1.4
2021-02-20,SPA-La Liga,2020-2021,,2.2,1.67,Valencia,Celta,Home,2,0,0,0,10,3,6,9,2,0,5,2,1,19,2.48,3.21,2.99,W,0.3,0.2,0.4,0.6666666666666666,0.8571428571428571,20,9,2,1,0.3843172271851814,0.29691798237359807,0.3187647904412207,0.43152454780361754,3,1.4,1.0,1.2
2021-02-27,SPA-La Liga,2020-2021,,2.65,1.47,Valencia,Getafe,Away,0,3,0,1,5,0,6,12,2,1,15,4,3,21,3.18,2.94,2.55,L,0.0,0.0,0.26666666666666666,0.25,0.6666666666666666,45,12,0,0,0.30041834968263126,0.3249422965954991,0.37463935372186963,0.3567961165048544,0,1.4,0.8,1.2
2021-03-05,SPA-La Liga,2020-2021,,2.07,1.76,Valencia,Villarreal,Home,2,1,0,1,25,4,5,12,4,0,10,5,3,10,4.0,3.42,1.99,W,0.16,0.08,0.5,0.7142857142857143,0.625,40,12,2,0,0.23925500425370358,0.27983041433181705,0.4809145814144795,0.4595300261096606,3,1.4,1.0,1.4
2021-03-12,SPA-La Liga,2020-2021,,1.91,1.9,Valencia,Levante,Away,0,1,0,1,11,2,3,13,4,0,11,3,3,17,3.18,3.32,2.34,L,0.18181818181818182,0.0,0.2727272727272727,0.5,0.5,40,13,0,0,0.30149490057281236,0.2887812601872119,0.40972383923997585,0.49868766404199477,0,1.2,0.8,1.4
2021-03-21,SPA-La Liga,2020-2021,,2.11,1.72,Valencia,Granada,Home,2,1,1,0,18,9,3,11,0,0,15,3,4,11,2.05,3.41,3.72,W,0.5,0.1111111111111111,0.2,0.5454545454545454,0.42857142857142855,0,11,1,0,0.4646304076302942,0.27932326558419435,0.25604632678551154,0.44908616187989553,3,1.8,1.2,1.2
2021-04-04,SPA-La Liga,2020-2021,,2.26,1.64,Valencia,Cadiz,Away,1,2,1,1,12,6,13,7,2,0,6,2,4,10,2.44,3.13,3.11,L,0.5,0.08333333333333333,0.3333333333333333,0.6666666666666666,0.7647058823529411,20,7,0,0,0.3899975560799523,0.3040236539409213,0.3059787899791266,0.4205128205128206,0,1.2,1.0,1.6
2021-04-11,SPA-La Liga,2020-2021,,1.98,1.83,Valencia,Sociedad,Home,2,2,0,2,9,2,4,11,6,1,16,5,5,17,3.53,3.28,2.17,D,0.2222222222222222,0.2222222222222222,0.3125,0.36,0.4444444444444444,85,11,2,0,0.2700551295525514,0.29063859979283735,0.4393062706546113,0.48031496062992135,1,1.4,1.4,1.4
2021-04-18,SPA-La Liga,2020-2021,,1.8,2.02,Valencia,Betis,Away,2,2,1,2,9,3,3,10,1,0,9,5,6,12,4.17,3.62,1.88,D,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.5,0.3333333333333333,10,10,1,0,0.2288319670753112,0.2635992548906209,0.5075687780340679,0.5287958115183247,1,1.0,1.4,1.6
2021-04-21,SPA-La Liga,2020-2021,,2.22,1.66,Valencia,Osasuna,Away,1,3,1,2,10,5,6,11,2,0,18,9,5,17,3.17,3.12,2.43,L,0.5,0.1,0.5,0.35714285714285715,0.5454545454545454,20,11,0,0,0.3011547123943897,0.30598090970840236,0.39286437789720796,0.42783505154639173,0,1.0,1.6,2.0
2021-04-24,SPA-La Liga,2020-2021,,2.19,1.68,Valencia,Alaves,Home,1,1,0,0,9,2,7,17,4,0,6,2,2,16,2.16,3.25,3.62,D,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.6,0.7777777777777778,40,17,1,0,0.4422234083340224,0.2939084806158426,0.26386811105013497,0.43410852713178294,1,0.6,1.4,2.0
2021-05-02,SPA-La Liga,2020-2021,,1.39,2.95,Valencia,Barcelona,Home,2,3,0,0,9,4,2,12,2,0,14,7,1,14,7.4,5.37,1.38,L,0.4444444444444444,0.2222222222222222,0.5,0.391304347826087,0.6666666666666666,20,12,2,0,0.12919320927605357,0.1780316105480068,0.6927751801759396,0.6797235023041476,0,0.6,1.6,2.2
2021-05-09,SPA-La Liga,2020-2021,,2.09,1.75,Valencia,Valladolid,Home,3,0,1,0,6,3,1,17,0,0,19,2,9,6,2.05,3.3,3.93,W,0.5,0.5,0.10526315789473684,0.24,0.1,0,17,2,1,0.4666702650186215,0.2899012252388406,0.2434285097425379,0.4557291666666667,3,1.0,1.8,1.8
2021-05-12,SPA-La Liga,2020-2021,,1.7,2.17,Valencia,Sevilla,Away,0,1,0,0,6,2,5,6,2,0,10,4,3,17,6.78,4.63,1.46,L,0.3333333333333333,0.0,0.4,0.375,0.625,20,6,0,0,0.14068262226847034,0.20601040582726324,0.6533069719042663,0.5607235142118864,0,0.8,1.4,1.6
2021-05-16,SPA-La Liga,2020-2021,,2.02,1.81,Valencia,Eibar,Home,4,1,3,1,9,5,2,5,0,0,20,8,10,7,2.84,3.43,2.48,W,0.5555555555555556,0.4444444444444444,0.4,0.3103448275862069,0.16666666666666666,0,5,1,0,0.33634365065557437,0.27848862036788075,0.38516772897654483,0.47258485639686687,3,1.4,2.0,1.2
2021-05-22,SPA-La Liga,2020-2021,,1.72,2.13,Valencia,Huesca,Away,0,0,0,0,11,4,3,15,1,0,23,8,9,17,4.73,4.18,1.68,D,0.36363636363636365,0.0,0.34782608695652173,0.3235294117647059,0.25,10,15,0,1,0.20214045975555694,0.22873788867076186,0.5691216515736812,0.5532467532467532,1,1.4,1.8,1.0
2020-09-13,SPA-La Liga,2020-2021,,2.25,1.65,Valladolid,Sociedad,Home,1,1,1,0,8,3,5,15,4,0,8,2,3,17,2.88,3.2,2.55,D,0.375,0.125,0.25,0.5,0.625,40,15,0,0,0.33009708737864074,0.29708737864077667,0.37281553398058254,0.423076923076923,1,1.0,1.0,1.0
2020-09-20,SPA-La Liga,2020-2021,,2.11,1.73,Valladolid,Betis,Away,0,2,0,2,9,2,3,10,0,0,16,6,5,18,4.38,3.52,1.87,L,0.2222222222222222,0.0,0.375,0.36,0.375,0,10,0,0,0.21802812796035856,0.27129636376885524,0.5106755082707862,0.45052083333333337,0,0.5,0.5,1.5
2020-09-27,SPA-La Liga,2020-2021,,2.78,1.43,Valladolid,Celta,Home,1,1,0,1,10,4,4,26,3,0,5,1,1,18,2.9,2.89,2.77,D,0.4,0.1,0.2,0.6666666666666666,0.8,30,26,1,0,0.3278267599808348,0.3289611086312875,0.34321213138787765,0.33966745843230406,1,0.6666666666666666,0.6666666666666666,1.3333333333333333
2020-09-30,SPA-La Liga,2020-2021,,1.59,2.36,Valladolid,Real Madrid,Away,0,1,0,0,11,5,7,7,1,0,15,5,4,11,11.55,6.04,1.26,L,0.45454545454545453,0.0,0.3333333333333333,0.4230769230769231,0.6363636363636364,10,7,0,0,0.0827888701055421,0.15831315392698864,0.7588979759674692,0.5974683544303797,0,0.5,0.5,1.25
2020-10-03,SPA-La Liga,2020-2021,,2.51,1.53,Valladolid,Eibar,Home,1,2,1,1,9,3,3,11,2,0,11,5,4,21,2.37,3.07,3.33,L,0.3333333333333333,0.1111111111111111,0.45454545454545453,0.45,0.42857142857142855,20,11,0,0,0.4026253293476848,0.3108215083237828,0.28655316232853245,0.37871287128712877,0,0.4,0.6,1.4
2020-10-18,SPA-La Liga,2020-2021,,2.94,1.39,Valladolid,Huesca,Away,2,2,1,0,5,3,1,24,2,0,12,7,3,14,3.69,2.99,2.25,D,0.6,0.4,0.5833333333333334,0.29411764705882354,0.25,20,24,1,0,0.258123553990124,0.3185538174660727,0.42332262854380326,0.32101616628175517,1,0.4,0.8,1.6
2020-10-25,SPA-La Liga,2020-2021,,3.01,1.37,Valladolid,Alaves,Home,0,2,0,0,5,1,2,9,1,1,14,4,4,7,2.35,2.89,3.6,L,0.2,0.0,0.2857142857142857,0.2631578947368421,0.3333333333333333,35,9,0,0,0.4055270799633607,0.3297538539494455,0.26471906608719376,0.3127853881278539,0,0.4,0.8,1.6
2020-11-02,SPA-La Liga,2020-2021,,1.92,1.88,Valladolid,Villarreal,Away,0,2,0,2,11,1,4,13,3,0,11,5,6,13,5.81,3.95,1.61,L,0.09090909090909091,0.0,0.45454545454545453,0.5,0.4,30,13,0,0,0.16448499990947443,0.2419386960693788,0.5935763040211468,0.49473684210526314,0,0.2,0.6,1.8
2020-11-08,SPA-La Liga,2020-2021,,2.78,1.43,Valladolid,Ath Bilbao,Home,2,1,1,0,7,4,2,23,4,0,17,2,11,11,3.43,2.93,2.4,W,0.5714285714285714,0.2857142857142857,0.11764705882352941,0.2916666666666667,0.15384615384615385,40,23,1,0,0.2777920431067516,0.32519682861984917,0.39701112827339924,0.33966745843230406,3,0.8,1.0,1.8
2020-11-22,SPA-La Liga,2020-2021,,2.66,1.46,Valladolid,Granada,Away,3,1,1,0,9,3,3,14,3,0,16,6,5,16,3.82,3.11,2.14,W,0.3333333333333333,0.3333333333333333,0.375,0.36,0.375,30,14,2,0,0.24916886306457406,0.306053072960345,0.4447780639750808,0.35436893203883496,3,1.4,1.4,1.6
2020-11-27,SPA-La Liga,2020-2021,,1.92,1.89,Valladolid,Levante,Home,1,1,0,0,10,4,3,18,0,0,10,3,11,11,2.56,3.29,2.86,D,0.4,0.1,0.3,0.5,0.21428571428571427,0,18,1,0,0.3740806411856847,0.29107794572503126,0.3348414130892842,0.4960629921259842,1,1.4,1.2,1.4
2020-12-05,SPA-La Liga,2020-2021,,2.21,1.66,Valladolid,Ath Madrid,Away,0,2,0,0,13,3,4,10,2,0,15,4,4,10,9.42,4.51,1.39,L,0.23076923076923078,0.0,0.26666666666666666,0.4642857142857143,0.5,20,10,0,0,0.10136158805049242,0.21171311739149415,0.6869252945580134,0.42894056847545214,0,1.4,1.2,1.4
2020-12-11,SPA-La Liga,2020-2021,,2.53,1.52,Valladolid,Osasuna,Home,3,2,1,2,11,6,3,14,4,0,13,6,3,18,2.55,2.99,3.12,W,0.5454545454545454,0.2727272727272727,0.46153846153846156,0.4583333333333333,0.5,40,14,2,0,0.37451072490997345,0.31939877876937534,0.30609049632065133,0.3753086419753087,3,2.0,1.8,1.4
2020-12-19,SPA-La Liga,2020-2021,,2.24,1.65,Valladolid,Sevilla,Away,1,1,0,1,12,5,7,10,4,0,14,3,7,14,7.02,3.94,1.54,D,0.4166666666666667,0.08333333333333333,0.21428571428571427,0.46153846153846156,0.5,40,10,1,0,0.13623667406123421,0.2427364091141787,0.6210269168245871,0.42416452442159375,1,1.6,1.6,1.4
2020-12-22,SPA-La Liga,2020-2021,,1.52,2.5,Valladolid,Barcelona,Home,0,3,0,2,12,5,4,12,1,0,21,10,5,10,7.45,5.04,1.4,L,0.4166666666666667,0.0,0.47619047619047616,0.36363636363636365,0.4444444444444444,10,12,0,0,0.12821165097939455,0.18951920630882724,0.6822691427117781,0.6218905472636816,0,1.0,1.0,1.8
2020-12-29,SPA-La Liga,2020-2021,,2.77,1.43,Valladolid,Cadiz,Away,0,0,0,0,7,1,6,13,2,0,8,3,1,14,2.83,2.89,2.9,D,0.14285714285714285,0.0,0.375,0.4666666666666667,0.8571428571428571,20,13,0,1,0.33839792947788766,0.3313723669281737,0.33022970359393866,0.3404761904761905,1,1.0,0.8,1.6
2021-01-02,SPA-La Liga,2020-2021,,2.77,1.43,Valladolid,Getafe,Away,1,0,1,0,8,2,9,13,2,0,11,4,5,13,4.32,3.12,2.01,W,0.25,0.125,0.36363636363636365,0.42105263157894735,0.6428571428571429,20,13,0,1,0.22056216763737652,0.305393770574829,0.4740440617877944,0.3404761904761905,3,1.6,1.0,1.2
2021-01-10,SPA-La Liga,2020-2021,,2.19,1.68,Valladolid,Valencia,Home,0,1,0,0,11,4,0,14,2,0,17,6,4,14,2.44,3.21,3.08,L,0.36363636363636365,0.0,0.35294117647058826,0.39285714285714285,0.0,20,14,0,0,0.39179849728941446,0.29781568018260784,0.31038582252797764,0.43410852713178294,0,1.0,0.4,1.0
2021-01-19,SPA-La Liga,2020-2021,,2.37,1.59,Valladolid,Elche,Home,2,2,0,2,13,2,4,14,1,1,9,3,5,19,1.86,3.41,4.66,D,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.5909090909090909,0.4444444444444444,35,14,2,0,0.5142455858747993,0.28049759229534504,0.20525682182985552,0.40151515151515144,1,1.0,0.6,1.2
2021-01-22,SPA-La Liga,2020-2021,,1.99,1.83,Valladolid,Levante,Away,2,2,0,0,7,3,2,12,1,0,11,3,8,16,4.1,3.39,1.97,D,0.42857142857142855,0.2857142857142857,0.2727272727272727,0.3888888888888889,0.2,10,12,2,0,0.23306449642811025,0.2818774145590714,0.4850580890128182,0.4790575916230366,1,1.2,1.0,1.0
2021-01-29,SPA-La Liga,2020-2021,,2.35,1.6,Valladolid,Huesca,Home,1,3,0,1,14,4,6,12,2,0,11,5,7,12,2.24,3.14,3.56,L,0.2857142857142857,0.07142857142857142,0.45454545454545453,0.56,0.46153846153846156,20,12,1,0,0.4268780741148077,0.3045244859927291,0.2685974398924633,0.40506329113924056,0,1.0,1.2,1.6
2021-02-05,SPA-La Liga,2020-2021,,2.48,1.54,Valladolid,Alaves,Away,0,1,0,0,3,1,1,17,4,0,20,5,11,11,3.06,3.0,2.6,L,0.3333333333333333,0.0,0.25,0.13043478260869565,0.08333333333333333,40,17,0,0,0.31280076997112616,0.31905678537054866,0.36814244465832535,0.38308457711442784,0,0.4,1.0,1.8
2021-02-13,SPA-La Liga,2020-2021,,2.44,1.55,Valladolid,Eibar,Away,1,1,1,1,5,1,3,12,3,0,14,2,7,15,4.07,3.3,2.0,D,0.2,0.2,0.14285714285714285,0.2631578947368421,0.3,30,12,0,0,0.23428348301444746,0.2889496290511519,0.47676688793440064,0.38847117794486213,1,0.6,1.2,1.8
2021-02-20,SPA-La Liga,2020-2021,,1.87,1.93,Valladolid,Real Madrid,Home,0,1,0,0,9,5,4,13,4,0,10,2,5,11,5.89,4.04,1.58,L,0.5555555555555556,0.0,0.2,0.47368421052631576,0.4444444444444444,40,13,0,0,0.1616613904014183,0.2356895023426618,0.60264910725592,0.5078947368421052,0,0.4,0.8,1.6
2021-02-28,SPA-La Liga,2020-2021,,2.05,1.77,Valladolid,Celta,Away,1,1,0,0,7,3,5,20,5,0,11,2,3,20,4.57,3.75,1.77,D,0.42857142857142855,0.14285714285714285,0.18181818181818182,0.3888888888888889,0.625,50,20,1,0,0.2083078342575768,0.25385781401523355,0.5378343517271897,0.46335078534031415,1,0.4,0.6,1.4
2021-03-06,SPA-La Liga,2020-2021,,2.99,1.39,Valladolid,Getafe,Home,2,1,2,1,4,3,1,16,2,0,9,2,6,19,3.06,2.85,2.72,W,0.75,0.5,0.2222222222222222,0.3076923076923077,0.14285714285714285,20,16,0,0,0.3126285479226656,0.3356643356643357,0.35170711641299873,0.31735159817351594,3,1.0,0.8,1.0
2021-03-13,SPA-La Liga,2020-2021,,2.45,1.55,Valladolid,Osasuna,Away,0,0,0,0,12,2,3,9,3,0,14,2,7,12,3.62,3.09,2.23,D,0.16666666666666666,0.0,0.14285714285714285,0.46153846153846156,0.3,30,9,0,1,0.2635157615367259,0.3087142578520867,0.4277699806111874,0.3875,1,1.2,0.8,0.8
2021-03-20,SPA-La Liga,2020-2021,,2.24,1.65,Valladolid,Sevilla,Home,1,1,1,0,3,2,2,17,3,0,12,4,8,10,4.59,3.39,1.86,D,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.2,30,17,0,0,0.20739468932240018,0.28080873864006395,0.5117965720375359,0.42416452442159375,1,1.2,0.8,0.8
2021-04-05,SPA-La Liga,2020-2021,,1.32,3.3,Valladolid,Barcelona,Away,0,1,0,0,7,2,1,13,3,1,25,10,4,12,20.1,9.05,1.13,L,0.2857142857142857,0.0,0.4,0.21875,0.2,55,13,0,0,0.04759954292523197,0.10571832185604006,0.846682135218728,0.7142857142857143,0,1.2,0.8,0.8
2021-04-11,SPA-La Liga,2020-2021,,2.31,1.62,Valladolid,Granada,Home,1,2,1,0,7,3,2,14,4,0,12,6,4,15,2.13,3.33,3.59,L,0.42857142857142855,0.14285714285714285,0.5,0.3684210526315789,0.3333333333333333,40,14,0,0,0.4478371787235477,0.28645441161596297,0.2657084096604893,0.41221374045801523,0,1.0,0.8,1.0
2021-04-21,SPA-La Liga,2020-2021,,2.43,1.56,Valladolid,Elche,Away,1,1,0,1,12,4,6,11,3,0,9,3,4,23,2.74,3.02,2.85,D,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.5714285714285714,0.6,30,11,1,0,0.34859137816514657,0.31627164773923894,0.3351369740956146,0.3909774436090226,1,0.6,0.6,1.0
2021-04-24,SPA-La Liga,2020-2021,,2.51,1.53,Valladolid,Cadiz,Home,1,1,1,0,13,6,5,11,1,0,6,2,7,20,1.94,3.31,4.35,D,0.46153846153846156,0.07692307692307693,0.3333333333333333,0.6842105263157895,0.4166666666666667,10,11,0,0,0.4921066752338605,0.28842506040896954,0.21946826435716998,0.37871287128712877,1,0.6,0.8,1.2
2021-04-28,SPA-La Liga,2020-2021,,2.28,1.64,Valladolid,Ath Bilbao,Away,2,2,0,1,14,4,7,13,1,0,13,7,5,8,5.04,3.22,1.86,D,0.2857142857142857,0.14285714285714285,0.5384615384615384,0.5185185185185185,0.5833333333333334,10,13,2,0,0.1895772400957192,0.2967295931932996,0.5136931667109811,0.4183673469387755,1,0.6,1.0,1.4
2021-05-02,SPA-La Liga,2020-2021,,2.01,1.81,Valladolid,Betis,Home,1,1,0,0,10,2,3,7,2,0,11,4,2,14,3.18,3.46,2.26,D,0.2,0.1,0.36363636363636365,0.47619047619047616,0.6,20,7,1,0,0.3006474632053273,0.27631761069160143,0.4230349261030712,0.47382198952879584,1,0.8,1.2,1.4
2021-05-09,SPA-La Liga,2020-2021,,2.09,1.75,Valladolid,Valencia,Away,0,3,0,1,19,2,9,6,0,0,6,3,1,17,3.93,3.3,2.05,L,0.10526315789473684,0.0,0.5,0.76,0.9,0,6,0,0,0.2434285097425379,0.2899012252388406,0.4666702650186215,0.4557291666666667,0,0.8,1.0,1.6
2021-05-13,SPA-La Liga,2020-2021,,1.94,1.87,Valladolid,Villarreal,Home,0,2,0,0,11,2,3,15,3,0,9,3,6,14,3.86,3.55,1.98,L,0.18181818181818182,0.0,0.3333333333333333,0.55,0.3333333333333333,30,15,0,0,0.24771980771670635,0.2693516782497145,0.482928514033579,0.49081364829396334,0,0.6,0.8,1.8
